SIMON DATA INC	NY	NEW YORK
SKELLIG AUTOMATION US LLC	NY	HAWTHORNE
SKT TECHNOLOGIES INC	NY	LONG ISLAND CITY
SLIGO SOFTWARE SOLUTIONS INC	NY	ALBANY
SMARTSTREAM TECHNOLOGIES INC	NY	NEW YORK
SOFT TECH SOURCE A DIVISION OF RAMESH SARVA CPA PC	NY	HICKSVILLE
SOFTWARE GUIDANCE ASSISTANCE INC	NY	TARRYTOWN
SOFTWARE LABS LLC	NY	FLUSHING
SONY MUSIC ENTERTAINMENT	NY	NEW YORK
SPADE DATA INC	NY	NEW YORK
SQUIRE TECHNOLOGIES INC	NY	NEW YORK
STRATEGY ONE INC DBA EDELMAN INTELLIGENCE	NY	NEW YORK
STREAMVECTOR INC D B A SIGMOID ANALYTICS	NY	BUFFALO
STRIKE TECHNOLOGIES LLC	NY	NEW YORK
STRINGBEAN TECHNOLOGIES LLC	NY	VALLEY STREAM
STRUCTURAL ENGINEERING TECHNOLOGIES PC	NY	LONG ISLAND CITY
SUPSTAT INC DBA NYC DATA SCIENCE ACADEMY	NY	NEW YORK
SYLVAIN LLC	NY	NEW YORK
SYRUP TECH INC	NY	NEW YORK
TAKE TWO INTERACTIVE SOFTWARE INC	NY	NEW YORK
TAKEO TECH LLC	NY	NEW YORK
TANDEMAI USA LLC	NY	NEW YORK
TECH ETERNITY CORP	NY	FLUSHING
TECHGROUP AMERICA INC	NY	BALDWIN
TECHNOSPHERE INC	NY	NEW YORK
TECHOLUTION CONSULTING LLC	NY	NEW YORK
TECHWIHUU  LLC	NY	NEW YORK
TELTECH SYSTEMS INC	NY	NEW YORK
THE RAINE GROUP LLC	NY	NEW YORK
TRIUM AI SOLUTIONS INC	NY	NEW YORK
TT TECHNOLOGIES INC	NY	FLUSHING
TT TECHNOLOGIES INC	NY	HICKSVILLE
UNDER TECHNOLOGIES INC DBA RHO BUSINESS BANKING	NY	NEW YORK
UNDERDOG TECHNOLOGIES INC DBA PINWHEEL	NY	NEW YORK
UNIVERSAL TECHNOLOGIES LLC	NY	ALBANY
URBANTECH CONSULTING ENGINEERING PC	NY	NEW YORK
VALON TECHNOLOGIES INC	NY	NEW YORK
VATIC LABS OPERATIONS LLC DBA VATIC INVESTMENTS	NY	NEW YORK
VAVA TECHNOLOGIES INC	NY	LONG ISLAND CITY
VELOC INFOTECH LLC	NY	GLEN OAKS
VELVET TECHNOLOGY INC	NY	NEW YORK
VERO FINANCE TECHNOLOGIES, INC.	NY	BROOKLYN
VISION DATA EQUIPMENT CORPORATION	NY	RENSSELAER
VITECH SYSTEMS GROUP SUB LLC	NY	NEW YORK
VTEX COMMERCE CLOUD SOLUTIONS LLC	NY	NEW YORK
VTH SOLUTIONS LLC DBA CIGNIUM TECHNOLOGIES	NY	NEW YORK
WAINBRIDGE CAPITAL INC	NY	NEW YORK
YSAI LLC	NY	NEW YORK
ZETTA AI LLC	NY	SHERRILL
AIRSHIP GROUP INC	OR	PORTLAND
BRAIN ELECTROPHYSIOLOGY LABORATORY COMPANY LLC	OR	EUGENE
BRIGHTWORKS SUSTAINABILITY LLC	OR	PORTLAND
EPIQ CLASS ACTION & CLAIMS SOLUTIONS INC ECA	OR	BEAVERTON
GEOTECHNICAL RESOURCES INC	OR	TIGARD
INCREASE TECHNOLOGIES INC	OR	BEND
MAGNIFY TECHNOLOGIES INC	OR	BEND
MAVENSOFT TECHNOLOGIES LLC	OR	BEAVERTON
OMNIDATA INSIGHTS	OR	PORTLAND
SAIF CORP INC	OR	SALEM
US TECHNOLOGIES CORPORATION	OR	PORTLAND
USERCLOUDS INC	OR	BEAVERTON
VESTAS AMERICAN WIND TECHNOLOGY INC	OR	PORTLAND
1ST RANKING TECHNOLOGIES	TX	LEWISVILLE
3BEES TECHNOLOGIES INC	TX	IRVING
A FAIRCHILD LLC	TX	CARROLLTON
A&H TECHNOLOGIES LLC	TX	FRISCO
A2D TECHNOLOGIES INC DBA TGS GEOLOGICAL PRODUCTS AND SERVICES	TX	HOUSTON
AA SOFTWARE & NETWORKING INC	TX	SPRING
AA SOFTWARE & NETWORKING INC	TX	THE WOODLANDS
AARNA TECHNOLOGIES LLC	TX	PLANO
AASYMTECH INC	TX	HOUSTON
AB TECHNOLOGIES INC	TX	IRVING
ABN TECH CORPORATION	TX	IRVING
ACG TECH SYSTEMS INC	TX	PLANO
ACLOUDX CONSULTING LLC	TX	ROUND ROCK
ACQUAINTEK INC	TX	SUGAR LAND
ADAPTECH INC	TX	CYPRESS
ADVAITAA TECHNOLOGIES INC	TX	BEDFORD
ADVANCED KNOWLEDGE TECH LLC	TX	LEWISVILLE
ADVEN TECHNOLOGIES INC	TX	PLANO
ADVITHRI TECHNOLOGIES LLC	TX	FRISCO
AECOM TECHNICAL SERVICES INC	TX	DALLAS
AGAP TECHNOLOGIES INC	TX	IRVING
AGGREGATE SOFTWARE TECHNOLOGY INC	TX	IRVING
AHACLOUDS LLC	TX	COPPELL
AI RANDOMTREES LLC	TX	HOUSTON
AIENTERPRISE INC	TX	FRISCO
AIFA LABS LLC	TX	FRISCO
AIG LLP	TX	RICHARDSON
AIMERSZ CONSULTING SERVICES INC	TX	DALLAS
AIQUEOUS LLC	TX	AUSTIN
AITIUM INC	TX	AUSTIN
AKRID TECHNOLOGIES INC	TX	FARMERS BRANCH
ALAMEDATECH SOLUTIONS LLC	TX	CEDAR PARK
ALEPH TECHNOLOGIES	TX	RICHARDSON
ALGEBRAIT LLC	TX	AUSTIN
ALICE TECH SOLUTIONS LLC	TX	IRVING
ALIGNED AUTOMATION LLC	TX	IRVING
ALIS SOFTWARE LLC	TX	ROUND ROCK
ALLRUVA TECHNOLOGY SERVICES INCORPORATED	TX	CARROLLTON
ALLURTECH LLC	TX	FRISCO
ALM FIRST ANALYTICS LLC	TX	DALLAS
ALTUMTECH SOLUTIONS LLC	TX	FRISCO
AMERICAN INFORMATION TECH CORP	TX	FRISCO
AMERICAN TECH VISION SOLUTIONS LLC	TX	HOUSTON
AMERICAN TECHNOLOGY EXPERTS INC	TX	PLANO
AMNET TECH LLC	TX	LEANDER
APPSHARK SOFTWARE INC	TX	ADDISON
ARGOS INFOTECH LLC	TX	CARROLLTON
ARTEMIS INFOTECH INC	TX	SPRING
ASCEND MARKETING LLC	TX	GRAPEVINE
ASR DATA SOLUTIONS LLC	TX	PLANO
ATHENA TECH INC	TX	IRVING
ATLANTIC TRADING & MARKETING INC	TX	HOUSTON
ATOKA TECHNOLOGIES INC	TX	DALLAS
ATOKA TECHNOLOGIES INC	TX	FARMERS BRANCH
AUDUBON ENGINEERING OPERATIONS LLC	TX	HOUSTON
AUGUSTA HITECH SOFT SOLUTIONS LLC	TX	PLANO
AURIGO SOFTWARE TECHNOLOGIES INC	TX	AUSTIN
AURIONPRO FINTECH INC	TX	AUSTIN
AVALANCHE TECHNOLOGIES LLC	TX	IRVING
AVALON SOFTWARE SERVICES LLC	TX	AUSTIN
AVEVOTECH INC	TX	KATY
AVVENTIS TECH INC	TX	STAFFORD
BENED SOFTWARE SERVICES INC	TX	IRVING
BERACHAH TECHNOLOGIES INC	TX	DALLAS
BERACHAH TECHNOLOGIES INC	TX	FARMERS BRANCH
BESTPPL TECHNOLOGIES INC	TX	FRISCO
BFS OPERATIONS LLC	TX	DALLAS
BIG APPLE INFOTECH LLC	TX	PLANO
BIZCLOUD ANALYTICS INC	TX	PLANO
BIZTECH SOLUTIONS INC	TX	SPRING
BLUE SPACE TECHNOLOGIES INC	TX	HOUSTON
BLUO SOFTWARE LLC	TX	HOUSTON
BMC SOFTWARE INC	TX	HOUSTON
BRAVEN TECHNOLOGIES INC	TX	FRISCO
BRILLFY TECHNOLOGY INC	TX	RICHARDSON
BRUHAT TECHNOLOGIES INC	TX	DALLAS
BRUHAT TECHNOLOGIES INC	TX	IRVING
BUSINESS SOFTWARE SOLUTIONS INC	TX	HOUSTON
BUSINESS TECHNOLOGY SOFTWARE SOLUTIONS INC	TX	FRISCO
BVM TECHNOLOGY ASSOCIATES INC	TX	FRISCO
C&T INFORMATION TECHNOLOGY CONSULTING INC	TX	GEORGETOWN
C4I TECHNOLOGIES INC	TX	KATY
CAMPTRA TECHNOLOGIES LLC	TX	PLANO
CBN TECH FORCE INC	TX	IRVING
CDRP TECHNOLOGIES LLC	TX	IRVING
CENTAURUS TECHNOLOGY PARTNERS LLC	TX	IRVING
CENTILLION INFOTECH LLC	TX	COPPELL
CENTILLION INFOTECH LLC	TX	DALLAS
CEREBRAL TECHNOLOGIES INC	TX	IRVING
CERTAIN AFFINITY INC	TX	AUSTIN
CETETEK TECHNOLOGY INC	TX	ALLEN
CHAMBERLAIN HRDLICKA WHITE WILLIAMS & AUGHTRY	TX	HOUSTON
CIGNITI TECHNOLOGIES INC	TX	IRVING
CINTURI TECHNOLOGIES LLC	TX	FLOWER MOUND
CIPHER GROUP TECHNOLOGIES INC	TX	AUSTIN
CIS TECHNOLOGIES INC	TX	MCKINNEY
CLAIMS SERVICES GROUP LLC	TX	ROANOKE
CLOUD ACT LLC	TX	FRISCO
CLOUD ASSOCIATES INC	TX	IRVING
CLOUD GLOBAL LLC	TX	IRVING
CLOUD GLOBAL LLC	TX	RICHARDSON
CLOUD INFRA IT SOLUTIONS INC	TX	DALLAS
CLOUD INFRA IT SOLUTIONS INC	TX	FARMERS BRANCH
CLOUD IT TECH	TX	RICHARDSON
CLOUD RESOURCES LLC	TX	IRVING
CLOUD REVOLUTE INC	TX	DALLAS
CLOUD REVOLUTE INC	TX	FARMERS BRANCH
CLOUD9TECH LLC	TX	DALLAS
CLOUD9TECH LLC	TX	PLANO
CLOUDBERYL LLC	TX	MCKINNEY
CLOUDEND PLATFORM INC	TX	HOUSTON
CLOUDGAMUT INC.	TX	DALLAS
CLOUDINFRAIT INC	TX	DALLAS
CLOUDINFRAIT INC	TX	FARMERS BRANCH
CLOUDINTELLISOFT INC	TX	IRVING
CLOUDKARMA INC	TX	HOUSTON
CLOUDMELLOW CONSULTING LTD CO DBA CLOUDMELLOW	TX	FRISCO
CLOUDMELLOW CONSULTING LTD CO DBA CLOUDMELLOW	TX	PLANO
CLOUDPOINT SYSTEMS INC	TX	KATY
CLOUDPRO IT SOLUTIONS LLC	TX	MCKINNEY
CLOUDSERVE SOLUTIONS LLC	TX	IRVING
CLOUDSOL TECHNOLOGIES INC	TX	DALLAS
CLOUDSOL TECHNOLOGIES INC	TX	FARMERS BRANCH
CLOUDSOL TECHNOLOGIES INC	TX	FARMERS BRNCH
CLOUDTERN SOLUTIONS INC	TX	PLANO
CLOUDVIK LLC	TX	FRISCO
CLOUDZENIX LLC	TX	IRVING
COFFEYVILLE RESOURCES REFINING AND MARKETING LLC	TX	SUGAR LAND
COGNITIVE DATA INTELLIGENCE LLC	TX	CARROLLTON
COGNIZANT TECHNOLOGY SOLUTIONS US CORP	TX	COLLEGE STATION
COGNIZANT TECHNOLOGY SOLUTIONS US CORP	TX	COLLEGE STA
COGNIZANT TRIZETTO SOFTWARE GROUP INC CTSG	TX	COLLEGE STATION
CONNECTTEL INC DBA CONNECT TECH & TALENT	TX	AUSTIN
CONSILIUM TECHNOLOGY LABS	TX	PLANO
CONTECH CONTROL SERVICES	TX	LA PORTE
CONTINENTAL TECHNOLOGY SOLUTIONS	TX	HOUSTON
CONVEXTECH INC	TX	PEARLAND
CORPBIZ TECHNOLOGIES INC	TX	ALLEN
CORVA AI LLC	TX	HOUSTON
COVENSYS TECHNOLOGIES INC	TX	BEDFORD
COVENSYS TECHNOLOGIES INC	TX	FRISCO
CROWD SOFTWARE CONSULTING LLC	TX	IRVING
CROWN VISION TECHNOLOGY GROUP INC	TX	PLANO
CSXTECH INC	TX	PLANO
CUBIC TECHNOLOGIES LLC	TX	IRVING
CURTAIN WALL DESIGN & CONSULTING	TX	DALLAS
CYBER SYSTEM TECHNOLOGIES LLC	TX	RICHARDSON
CYBER TECH GROUP	TX	HOUSTON
CYBERSOFT TECHNOLOGIES INC	TX	HOUSTON
CYNOSURE TECHNOLOGIES LLC	TX	HOUSTON
DALLAS INFOTECH LLC	TX	ALLEN
DALLAS/FORT WORTH TECHNOLOGY INC DBA DFW TECHNOLOGY	TX	RICHARDSON
DANTA INFOTECH LLC	TX	MCKINNEY
DATA STRATEGIES INTERCHANGE LLC	TX	HOUSTON
DATA SYS IT INC	TX	GRAPEVINE
DATABLOOM LLC	TX	CEDAR PARK
DATACHIT INC	TX	FRISCO
DATAD SOLUTIONS INC D/B/A AUSTIN CONSULTING AND RESOURCE MANAGEMENT ACRM	TX	ROUND ROCK
DATALOOPZ LLC	TX	HOUSTON
DATAQUAD INC	TX	HOUSTON
DATASCUD INC	TX	COPPELL
DE NORA WATER TECHNOLOGIES TEXAS LLC	TX	SUGAR LAND
DECODE DIGITAL MARKETING LLC	TX	HOUSTON
DELL MARKETING L P	TX	ROUND ROCK
DELTA SYSTEM AND SOFTWARE INC	TX	MCKINNEY
DIGI CLOUD LLC	TX	DALLAS
DIGITAL CLOUD ASSOCIATES LLC	TX	IRVING
DIGITAL ITECHNOLOGY LLC	TX	AUSTIN
DIGITAL SOFTWARE INC	TX	SAN ANTONIO
DISCOVER TECHNOLOGIES INC	TX	IRVING
DONATO TECHNOLOGIES INC	TX	DALLAS
DOTS TECHNOLOGIES INC	TX	SOUTHLAKE
DREAMDATA SOLUTIONS INC	TX	PLANO
DYNAMIC SOFTWARE CONSULTANTS INC	TX	COPPELL
EDGE CLOUD TECHNOLOGIES INC	TX	DALLAS
EDGE CLOUD TECHNOLOGIES INC	TX	FARMERS BRANCH
EIGHTH MAINLAND TREND TRADING LLC	TX	HOUSTON
ELAN TECHNOLOGIES INC	TX	IRVING
ELEMENT MATERIALS TECHNOLOGY DALLAS INC D/B/A AIRCOM INTERNATIONAL	TX	CARROLLTON
ELITE TECH INFO INC	TX	MCKINNEY
ELXR TECHNOLOGIES LLC	TX	FRISCO
ELXR TECHNOLOGIES LLC	TX	PLANO
EMBARCADERO TECHNOLOGIES INC	TX	AUSTIN
EMERGENT TECHNOLOGY SERVICES LLC	TX	HOUSTON
ENCLOUD SERVICES LLC	TX	KATY
EPACE TECHNOLOGIES INC	TX	IRVING
EPICOR SOFTWARE CORPORATION	TX	AUSTIN
EPIPHANY INDUSTRIAL TECHNOLOGIES LLC	TX	SAN ANTONIO
EPSILON DATA MANAGEMENT LLC	TX	IRVING
EPSOFT TECHNOLOGIES LLC	TX	DALLAS
EPSOFT TECHNOLOGIES LLC	TX	FARMERS BRANCH
EPSOFT TECHNOLOGIES LLC	TX	FARMERS BRNCH
EPSOFT TECHNOLOGIES LLC	TX	IRVING
ESB TECHNOLOGIES CORPORATION	TX	ROUND ROCK
ESGEE TECHNOLOGIES INC	TX	AUSTIN
ESK GROUP INC DBA TECHNOVA GLOBAL	TX	IRVING
ETHOS TECHNOLOGIES INC	TX	AUSTIN
ETISBEW TECHNOLOGY GROUP INC	TX	PLANO
EVEREST TECH INC	TX	LEANDER
EXECUTIVE SOFTWARE GUILD INC	TX	MCKINNEY
EXPERION TECHNOLOGIES USA INC	TX	PLANO
EXPONENTIAL TECHNOLOGY GROUP INC	TX	FORT WORTH
EZ4 TECHNOLOGIES LLC	TX	PLANO
FIDELIS SOFTWARE SOLUTIONS LLC	TX	CEDAR PARK
FIDELIS SOFTWARE SOLUTIONS LLC	TX	CEDARPARK
FLASHTECH CONSULTING SERVICES INC	TX	KATY
FLIGHT OPERATIONS HOLDINGS LLC	TX	DALLAS
FMC TECHNOLOGIES INC	TX	HOUSTON
FOLLO SOFTWARE LLC	TX	DALLAS
FORESCOUT TECHNOLOGIES INC	TX	PLANO
FRANKLIN INFOTECH INC	TX	CEDAR PARK
FUGE TECHNOLOGIES INC	TX	IRVING
FUSION GLOBAL TECHNOLOGIES AND SOLUTIONS INC	TX	PLANO
GATHI ANALYTICS LLC	TX	PLANO
GEARBOX SOFTWARE LLC	TX	FRISCO
GENERAL DATATECH L P	TX	DALLAS
GENESIS INFORMATION TECHNOLOGY	TX	IRVING
GENESIS TECHSYSTEMS INC	TX	HOUSTON
GIGAWARP TECHNOLOGIES LLC D B A CLAIMATIC	TX	SAN ANTONIO
GLOBAL BRIDGE INFOTECH INC	TX	IRVING
GLOBAL BUSINESS & TECHNOLOGIES ASSOCIATES INC	TX	IRVING
GM INFOTECH LLC	TX	FRIENDSWOOD
GM INFOTECH LLC	TX	HOUSTON
GOKATECH INC	TX	FRISCO
GOLDLINE TECHNOLOGIES INC	TX	BEDFORD
GOOYAH TECHNOLOGIES INC	TX	IRVING
GRAHAM ADAIR INC	TX	AUSTIN
GREATMINDS INFOTECH LLC	TX	FRISCO
GROW SOFTWARES LLC	TX	THE COLONY
H TOWN TECHNOLOGIES INC	TX	HOUSTON
HAANTECH LLC	TX	SOUTHLAKE
HANSI TECHNOLOGIES	TX	KRUM
HEALTH MANAGEMENT SYSTEMS INC DBA HMS A GAINWELL TECHNOLOGIES COMPANY	TX	IRVING
HEATHTECH SYSTEMS INC	TX	IRVING
HELIOINFO TECH LLC	TX	GRAPEVINE
HINDSIGHT SOFTWARE SOLUTIONS INC	TX	FRISCO
HITECH NETWORK SOLUTIONS LLC	TX	DALLAS
HIWORTH TECHNOLOGIES AND MGMT LLC	TX	FRISCO
HSTECHNOLOGIES LLC	TX	PLANO
HULL INFORMATION TECHNOLOGY SOLUTIONS AND SERVICES LLC	TX	LLANO
I NET SOFTWARE TECHNOLOGIES	TX	IRVING
I2 INFOTECH LLC	TX	DALLAS
I9 TECH SOLUTIONS LLC	TX	IRVING
IAI SYSTEM LLC	TX	DALLAS
IAMBROSIA TECHNOLOGIES LLC	TX	LEANDER
IBIZ SOFTWARE INC	TX	FRISCO
ICLOUD WA LLC	TX	PLANO
IDEA TECH SOLUTIONS INC	TX	PLANO
IDEAS2IT TECHNOLOGIES LLC	TX	FRISCO
IHEARTMEDIA ENTERTAINMENT INC	TX	SAN ANTONIO
IKON TECH SERVICES LLC	TX	HOUSTON
IMPELLENT TECHNOLOGIES INC	TX	IRVING
INCREDIBLE SOFTWARE SOLUTIONS LLC	TX	RICHARDSON
INETFRAME TECHNOLOGIES LLC	TX	FRISCO
INFRAPOD TECHNOLOGIES INC	TX	IRVING
INFRATECH ENGINEERS & INNOVATORS LLC	TX	HOUSTON
INGRAIN SYSTEMS INC	TX	FRISCO
INHERENT TECHNOLOGIES LLC	TX	LIVE OAK
INNOVISE TECHNOLOGY INC	TX	IRVING
INSTITUTE OF INFORMATION TECHNOLOGY INC	TX	MAGNOLIA
INTELLIGENT PLATFORMS LLC	TX	ROUND ROCK
INTELLISOFT TECHNOLOGIES INC	TX	IRVING
INTENSIFY TECHNOLOGIES INC.	TX	FRISCO
INTERNATIONAL TECHNOLOGIES PRO LLC DBA IQ TECH PROS	TX	HOUSTON
INTERPRETIVE SOFTWARE PRODUCTS INC	TX	HOUSTON
IONIC TECHNOLOGIES LLC	TX	HOUSTON
IQUANTM TECHNOLOGIES INC	TX	PLANO
IRIE TECHNOLOGIES LLC	TX	MCKINNEY
ISN SOFTWARE CORPORATION	TX	DALLAS
ITG TECHNOLOGIES INC	TX	HOUSTON
ITTECHNICA INC	TX	IRVING
JARVANTECH INC	TX	SPRING
JASPER AI INC	TX	AUSTIN
JINS TECH CORPORATION  DBA KWICKPOS	TX	SPRING
K3 TECHNOLOGIES INC	TX	AUSTIN
K3 TECHNOLOGIES INC	TX	LAKEWAY
KAAR TECHNOLOGIES INC	TX	DALLAS
KAINERGY CONSULTING	TX	FRISCO
KAIRAS TECH LLC	TX	FRISCO
KAIROS TECHNOLOGIES INC	TX	IRVING
KAIZEN ITECH LLC	TX	PLANO
KALTECH CONSULTING INC	TX	IRVING
KARYA SOFTWARE INC	TX	PLANO
KASTECH SOLUTIONS LLC	TX	HOUSTON
KAURUM TECHNOLOGIES LLC	TX	DALLAS
KBC ADVANCED TECHNOLOGIES INC	TX	HOUSTON
KBR TECHNICAL SERVICES INC	TX	HOUSTON
KEN TECHNOLOGIES INC	TX	HURST
KEYMOUZ TECHNOLOGIES INC	TX	HOUSTON
KEYSTONE TECHNOLOGY PARTNERS INC	TX	HOUSTON
KGATE TECHNOLOGIES INC	TX	HOUSTON
KIBO SOFTWARE INC	TX	DALLAS
KIMBALL TECH INC	TX	SOUTHLAKE
KINETICAI INC	TX	SPRING
KIRANAM TECHNOLOGIES INC	TX	COPPELL
KOVAN TECHNOLOGY SOLUTIONS LLC	TX	HOUSTON
KPI DATA SYS INC	TX	DALLAS
KTECH PRODUCTS LLC	TX	EULESS
LAKHI INFORMATION TECHNOLOGIES INC	TX	FRISCO
LAVSUN TECHNOLOGIES INC	TX	PROSPER
LGL TECHNOLOGIES LLC	TX	SPRING
LILLI TECHNOLOGY	TX	PLANO
LILLI TECHNOLOGY LLC	TX	PLANO
LINKPRO TECHNOLOGIES INC	TX	IRVING
LLYTECH INC	TX	HOUSTON
LONE WOLF TECHNOLOGIES	TX	DALLAS
LORVEN TECHSERVICES LLC	TX	FRISCO
LUCID TECHNOLOGIES INC	TX	IRVING
LUMEL TECHNOLOGIES INC	TX	PLANO
LUMINOVA INFOTECH LLC	TX	MCKINNEY
LUMMUS TECHNOLOGY LLC	TX	HOUSTON
MACH B TECHNOLOGIES INC	TX	IRVING
MALONEBAILEY LLP	TX	HOUSTON
MANDO TECHNOLOGIES INC	TX	AUSTIN
MANJU SOFTWARE SOLUTIONS INC DBA TRU CLOUD TECHNOLOGIES INC	TX	MCKINNEY
MARK TECHNOLOGIES INC	TX	DALLAS
MARUTHI TECHNOLOGIES INC DBA ANBLICKS	TX	DALLAS
MATICA BIOTECHNOLOGY	TX	COLLEGE STATION
MAXOTECH SOLUTIONS LLC	TX	IRVING
MAXOTECH SOLUTIONS LLC	TX	SOUTHLAKE
MERIT AMERICAN TECHNOLOGIES INC	TX	IRVING
MERIT INFOTECH INC	TX	PROSPER
META PLATFORMS INC	TX	RICHARDSON
MHK TECH INC	TX	HOUSTON
MIND TECH INC	TX	FRISCO
MIND TECH INC	TX	HOUSTON
MINISOFT TECHNOLOGIES LLC	TX	HOUSTON
MINUSCULE TECHNOLOGIES LLC	TX	KATY
MIRAI SOLUTIONS INC	TX	PLANO
MIRION TECHNOLOGIES CANBERRA INC	TX	CARROLLTON
MIZ TECH SOLUTIONS LLC	TX	PLANO
MNK INFOTECH INC	TX	IRVING
MOBILTECH GLOBAL SERVICES LLC	TX	FORT WORTH
MOBISOFT INFOTECH LLC	TX	HOUSTON
MORS TECHNOLOGIES INC	TX	FARMERS BRANCH
MOSAIC PARADIGM LAW GROUP PC	TX	HOUSTON
MOUNTAIN IT SOLUTIONS LLC	TX	MCKINNEY
MOURI TECH LLC	TX	IRVING
MS INFO TECH LLC	TX	DENTON
MSKV TECHNOLOGIES INC	TX	KATY
MTTN INC AKA MOUNTAIN DIGITAL INC AKA MOUNTAIN INC	TX	AUSTIN
MVK TECHNOLOGIES INC	TX	AUSTIN
NAMITUS TECHNOLOGIES INC	TX	FRISCO
NANVI TECHNOLOGY SOLUTIONS LLC	TX	PLANO
NARVEE TECH INC	TX	IRVING
NASCENT TECHNOLOGIES INC	TX	AUSTIN
NENI TECHSYSTEMS INC	TX	LEWISVILLE
NEO INFOTECH INC	TX	DALLAS
NESH TECHNOLOGIES LLC	TX	MCKINNEY
NEW ENGLAND SOFTWARE TECHNOLOGY INC	TX	PLANO
NEWDREAM DATA SYSTEMS LLC	TX	FRISCO
NEWRON TECH INC	TX	AUSTIN
NGTALENTTECH GROUP LLC	TX	FRISCO
NOBLESOFT TECHNOLOGIES INC	TX	FLOWER MOUND
NOBLESOFT TECHNOLOGIES INC	TX	IRVING
NTT DATA FEDHEALTH INC	TX	PLANO
NTT DATA INC	TX	PLANO
NTT DATA SERVICES LLC	TX	PLANO
OAK TECHNOLOGIES INC	TX	IRVING
OCTOHUB TECHNOLOGY LLC	TX	AUSTIN
OPC MARKETING INC	TX	DALLAS
OPENCLOUD IT SOLUTIONS INC	TX	FRISCO
OPRO AI	TX	HOUSTON
OPTTECH LLC	TX	RICHARDSON
OPUSAI INC	TX	AUSTIN
ORCHESTRA TECHNOLOGY INC	TX	PLANO
OREMDA INFOTECH INC	TX	CEDAR PARK
OREVA TECHNOLOGIES INC	TX	IRVING
OTIS TECHNOLOGY LLC DBA AGAMA CONSULTING GROUP	TX	IRVING
P3 TECHNOLOGIES INC	TX	IRVING
PALINDROMTECH LLC	TX	MCKINNEY
PEBAL BRIGHT TECHNOLOGIES LLC	TX	CEDAR PARK
PEGASUS BUSINESS INTELLIGENCE LP DBA ONYX CENTERSOURCE	TX	DALLAS
PENSOFT TECHNOLOGIES INC	TX	IRVING
PETABYTE TECHNOLOGIES LLC	TX	FRISCO
PHOTON INFOTECH INC	TX	DALLAS
PHOTON INFOTECH INC	TX	IRVING
PINNACLE INFOTECH INC	TX	SUGAR LAND
PINNACLE TECHNICAL RESOURCES INC	TX	DALLAS
PIONEER TECHNOLOGIES INC	TX	IRVING
PLASMA BUSINESS INTELLIGENCE, INC.	TX	IRVING
PRAITECH INC	TX	AUSTIN
PRAVASTECH INC	TX	CONROE
PRAVASTECH INC	TX	THE WOODLANDS
PRIME BUSINESS TECHNOLOGIES INC	TX	HOUSTON
PRODIGY TECHNOLOGIES INC	TX	FRISCO
PROPELSYS TECHNOLOGIES LLC	TX	PLANO
PROSIS TECHNOLOGIES INC	TX	PLANO
PROWESS INFOTECH LLC	TX	MCKINNEY
PRUDENT TECHNOLOGIES & CONSULTING INC	TX	DALLAS
PUREPATH TECHNOLOGIES INC	TX	DALLAS
PURVI TECHNOLOGIES LLC	TX	THE COLONY
PURVIEW INFOTECH LLC	TX	DALLAS
PURVIEW INFOTECH LLC	TX	FARMERS BRANCH
Q2 SOFTWARE INC	TX	AUSTIN
QUIDDITY INFOTECH LLC	TX	LITTLE ELM
QWERTY TECH LLC	TX	DALLAS
RACUBE TECHNOLOGIES LLC	TX	PLANO
RAPID TECH LLC	TX	FRISCO
RAVEN SOFTWARE SOLUTIONS INC	TX	DALLAS
RC9 TECHNOLOGIES INC	TX	IRVING
RCPW TECHNOLOGY LLC D/B/A ENVIROKLEAN PRODUCT DEVELOPMENT	TX	MIDLAND
RED PHOENIX ENTERTAINMENT LLC	TX	HOUSTON
REDBUD TECHNOLOGIES INC	TX	MCKINNEY
REDWOOD SOFTWARE INC	TX	FRISCO
RELIANT INFOTECH, INC.	TX	PLANO
RESOLVE TECH SOLUTIONS LLC	TX	ADDISON
RIFLUXYSS SOFTWARES LLC	TX	IRVING
RISHIK VS TECHNOLOGIES INC	TX	PLANO
RISING SUN TECHNOLOGIES LLC	TX	FRISCO
RITE SOFTWARE SOLUTIONS & SERVICES LLC	TX	HOUSTON
RK INFOTECH LLC	TX	ROUND ROCK
ROBOTIX TECHNOLOGY SOLUTIONS	TX	IRVING
ROSCOMMON ANALYTICS LLC	TX	HOUSTON
ROYAL TECHNOCRATS INC	TX	HOUSTON
RS DRAGON TECHNOLOGIES LLC	TX	DALLAS
RSA TECH GROUP LLC	TX	LITTLE ELM
RSM TECHNOLOGY SOLUTIONS INC	TX	IRVING
S&S TECH SOLUTIONS LLC	TX	DALLAS
S3 TECHNICAL SOLUTIONS, INC	TX	IRVING
S4 ANALYTICS LLC	TX	LITTLE ELM
SABIO INFOTECH INC	TX	FRISCO
SAFE CODE SOFT TECHNOLOGIES INC	TX	AUSTIN
SAHAJ SOFTWARE INC	TX	AUSTIN
SAI BUSINESS SOLUTIONS LLC DBA SBS CORP	TX	HOUSTON
SAIBERSYS INC	TX	CARROLLTON
SAIKA TECHNOLOGIES INC	TX	IRVING
SAILPOINT TECHNOLOGIES INC	TX	AUSTIN
SAIM TECHNOLOGIES INC	TX	ROUND ROCK
